frame vehicles pedestrian wait
4424 10 1 902 
4425 10 1 907 
4426 10 1 915 
4427 10 1 923 
4428 10 1 931 
4429 10 1 938 
4430 10 1 944 
4431 11 1 944 
4432 11 1 954 
4433 11 1 963 
4434 11 1 969 
4435 11 1 977 
4436 11 1 985 
4437 10 1 991 
4438 11 1 998 
4439 11 1 1007 
4440 11 1 1015 
4441 11 1 1021 
4442 11 0 1025 
4443 11 0 1033 
4444 12 0 1041 
4445 12 0 1050 
4446 11 0 1058 
4447 11 0 1066 
4448 12 0 1068 
4449 12 0 1078 
4450 13 0 1088 
4451 13 0 1095 
4452 13 0 1099 
4453 12 0 1104 
4454 12 0 1111 
4455 12 0 1119 
4456 12 0 1128 
4457 12 0 1137 
4458 12 0 1145 
4459 12 0 1152 
4460 11 0 1159 
4461 11 0 1168 
4462 11 0 1177 
4463 11 0 1185 
4464 11 0 1191 
4465 11 0 1197 
4466 11 0 1203 
4467 12 0 1211 
4468 12 0 1220 
4469 13 0 1229 
4470 13 0 1237 
4471 13 0 1239 
4472 13 0 1249 
4473 13 0 1258 
4474 13 0 1267 
4475 13 0 1277 
4476 13 0 1285 
4477 14 0 1293 
4478 14 0 1302 
4479 14 0 1312 
4480 14 0 1315 
4481 14 0 1325 
4482 13 0 1333 
4483 12 0 1338 
4484 12 0 1348 
4485 12 0 1358 
4486 12 0 1365 
4487 12 0 1373 
4488 12 0 1381 
4489 12 0 1391 
4490 11 0 1401 
4491 11 0 1411 
4492 11 1 1420 
4493 11 1 1431 
4494 12 1 1431 
4495 12 1 1440 
4496 12 1 1449 
4497 12 1 1458 
4498 11 1 1452 
4499 11 1 1460 
4500 11 1 1468 
4501 11 1 1474 
4502 11 1 1483 
4503 11 1 1492 
4504 11 1 1502 
4505 11 1 1512 
4506 11 0 1518 
4507 11 0 1527 
4508 11 0 1537 
4509 12 0 1547 
4510 12 0 1558 
4511 12 0 1568 
4512 12 0 1578 
4513 12 0 1587 
4514 12 0 1596 
4515 12 0 1606 
4516 12 0 1616 
4517 12 0 1626 
4518 12 0 1635 
4519 12 0 1645 
4520 12 0 1626 
4521 12 0 1636 
4522 12 0 1646 
4523 12 0 1656 
4524 12 0 1666 
4525 12 0 1675 
4526 12 0 1684 
4527 12 0 1695 
4528 12 0 1706 
4529 12 0 1717 
4530 12 0 1717 
4531 12 0 1725 
4532 12 0 1733 
4533 12 0 1741 
4534 12 0 1751 
4535 12 0 1762 
4536 12 0 1773 
4537 11 0 1761 
4538 11 0 1771 
4539 11 0 1781 
4540 11 0 1788 
4541 11 0 1798 
4542 11 0 1808 
4543 11 0 1817 
4544 11 0 1827 
4545 12 0 1836 
4546 12 0 1823 
4547 12 0 1834 
4548 12 0 1845 
4549 12 0 1842 
4550 12 0 1852 
4551 12 0 1861 
4552 12 0 1870 
4553 12 0 1879 
4554 12 0 1890 
4555 12 0 1901 
4556 12 0 1912 
4557 12 0 1922 
4558 12 0 1930 
4559 12 0 1939 
4560 12 0 1948 
4561 12 0 1957 
4562 12 0 1966 
4563 12 0 1974 
4564 12 0 1971 
4565 12 0 1979 
4566 12 0 1972 
4567 12 1 1983 
4568 12 1 1992 
4569 12 1 2000 
4570 12 1 2007 
4571 12 1 2015 
4572 12 1 2023 
4573 12 1 2032 
4574 12 1 2041 
4575 11 1 1921 
4576 11 1 1928 
4577 11 1 1935 
4578 11 1 1943 
4579 11 1 1951 
4580 11 1 1959 
4581 11 1 1969 
4582 11 1 1972 
4583 11 1 1980 
4584 12 1 1989 
4585 12 1 1999 
4586 12 0 2008 
4587 12 0 2015 
4588 11 0 2015 
4589 11 0 2022 
4590 12 0 2031 
4591 12 0 2039 
4592 12 0 2049 
4593 12 0 2059 
4594 12 0 2067 
4595 12 0 2075 
4596 12 0 2083 
4597 12 0 2092 
4598 11 0 2098 
4599 12 0 2106 
4600 12 0 2114 
4601 12 0 2114 
4602 12 0 2125 
4603 12 0 2136 
4604 12 0 2145 
4605 12 0 2155 
4606 11 0 2163 
4607 11 0 2172 
4608 11 0 2181 
4609 11 0 2183 
4610 11 0 2192 
4611 11 0 2200 
4612 11 0 2209 
4613 11 0 2217 
4614 11 0 2225 
4615 11 0 2233 
4616 11 0 2242 
4617 11 0 2251 
4618 11 0 2260 
4619 11 0 2270 
4620 11 0 2280 
4621 11 0 2289 
4622 11 0 2298 
4623 11 0 2303 
4624 11 0 2312 
4625 11 0 2322 
4626 11 0 2332 
4627 11 0 2341 
4628 11 0 2335 
4629 11 0 2344 
4630 11 0 2355 
4631 11 0 2365 
4632 13 0 2375 
4633 13 0 2385 
4634 13 0 2395 
4635 13 0 2403 
4636 13 0 2411 
4637 13 0 2419 
4638 13 0 2420 
4639 13 0 2429 
4640 13 0 2437 
4641 13 0 2447 
4642 13 0 2442 
4643 13 0 2449 
4644 13 0 2456 
4645 12 0 2462 
4646 12 0 2472 
4647 11 0 2449 
4648 10 0 2458 
4649 10 0 2468 
4650 10 0 2477 
4651 11 0 2486 
4652 11 0 2496 
4653 11 0 2504 
4654 11 0 2504 
4655 11 0 2507 
4656 11 0 2515 
4657 11 0 2522 
4658 11 0 2532 
4659 11 0 2540 
4660 12 0 2547 
4661 12 0 2552 
4662 12 0 2560 
4663 12 0 2568 
4664 12 0 2576 
4665 11 0 2583 
4666 11 0 2591 
4667 11 0 2596 
4668 11 0 2605 
4669 11 0 2613 
4670 11 0 2621 
4671 11 0 2631 
4672 11 0 2641 
4673 11 0 2645 
4674 10 0 2653 
4675 10 0 2661 
4676 10 0 2669 
4677 10 0 2676 
4678 11 0 2683 
4679 11 0 2691 
4680 12 0 2698 
4681 12 0 2707 
4682 12 0 2716 
4683 12 0 2327 
4684 12 0 2336 
4685 12 0 2346 
4686 12 0 2355 
4687 13 0 2364 
4688 13 0 2354 
4689 13 0 2362 
4690 13 0 2371 
4691 13 0 2380 
4692 13 0 2389 
4693 12 0 2396 
4694 11 0 2405 
4695 11 0 2414 
4696 11 0 2423 
4697 11 0 2432 
4698 11 0 2440 
4699 12 0 2447 
4700 12 0 2456 
4701 12 0 2466 
4702 12 0 2464 
4703 12 0 2474 
4704 12 0 2484 
4705 12 0 2494 
4706 11 0 2497 
4707 10 0 2479 
4708 10 0 2487 
4709 10 0 2495 
4710 10 0 2503 
4711 10 0 2511 
4712 10 0 2400 
4713 10 0 2410 
4714 11 0 2416 
4715 11 0 2425 
4716 11 0 2432 
4717 11 0 2441 
4718 11 0 2450 
4719 11 0 2459 
4720 11 0 2469 
4721 11 0 2478 
4722 11 0 2487 
4723 11 0 2496 
4724 11 0 2506 
4725 11 0 2516 
4726 11 0 2511 
4727 11 0 2520 
4728 11 0 2519 
4729 11 0 2529 
4730 11 0 2539 
4731 11 0 2548 
4732 11 0 2556 
4733 11 0 2567 
4734 11 0 2578 
4735 11 0 2589 
4736 11 0 2576 
4737 11 0 2586 
4738 11 0 2595 
4739 11 0 2604 
4740 11 0 1625 
4741 11 0 1634 
4742 11 0 1631 
4743 11 0 1623 
4744 11 0 1633 
4745 11 0 1636 
4746 11 0 1644 
4747 11 0 1654 
4748 11 0 1646 
4749 11 0 1655 
4750 11 0 1634 
4751 11 0 1644 
4752 11 0 1648 
4753 11 0 1657 
4754 12 0 1666 
4755 12 0 1666 
4756 12 0 1675 
4757 12 0 1257 
4758 12 0 1264 
4759 13 0 1274 
4760 13 0 1272 
4761 12 0 934 
4762 12 0 883 
4763 12 0 892 
4764 13 0 896 
4765 13 0 905 
4766 14 0 913 
4767 13 0 913 
4768 13 0 917 
4769 13 0 445 
4770 13 0 453 
4771 13 0 460 
4772 13 0 449 
4773 12 0 456 
4774 12 0 452 
4775 13 0 459 
4776 13 0 454 
4777 12 0 458 
4778 12 0 465 
4779 11 0 457 
4780 10 0 461 
4781 9 0 456 
4782 9 0 462 
4783 9 0 468 
4784 9 0 455 
4785 9 0 462 
4786 9 0 461 
4787 9 0 467 
4788 10 0 462 
4789 10 0 453 
4790 11 0 461 
4791 11 0 460 
4792 11 0 462 
4793 11 0 462 
4794 11 0 467 
4795 11 0 472 
4796 11 0 468 
4797 11 0 473 
4798 11 0 472 
4799 11 0 477 
4800 10 0 463 
4801 9 0 468 
4802 10 0 473 
4803 9 0 467 
4804 8 0 469 
4805 7 0 459 
4806 6 0 464 
4807 6 0 470 
4808 6 0 463 
4809 6 0 469 
4810 6 0 462 
4811 6 0 468 
4812 6 0 469 
4813 6 0 472 
4814 6 0 477 
4815 7 0 473 
4816 7 0 478 
4817 7 0 479 
4818 7 0 484 
4819 7 0 489 
4820 7 0 488 
4821 7 0 492 
4822 8 0 12 
4823 8 0 18 
4824 9 0 20 
4825 8 0 24 
4826 9 0 29 
4827 9 0 29 
4828 8 0 33 
4829 8 0 34 
4830 8 0 39 
4831 8 0 22 
4832 8 0 27 
4833 10 0 32 
4834 10 0 25 
4835 10 0 31 
4836 10 0 32 
4837 9 0 35 
4838 9 0 40 
4839 9 0 39 
4840 9 0 43 
4841 9 0 34 
4842 8 0 37 
4843 8 0 7 
4844 8 0 11 
4845 8 0 15 
4846 7 0 13 
4847 7 0 17 
4848 8 0 12 
4849 7 0 15 
4850 9 0 20 
4851 9 0 7 
4852 9 0 11 
4853 9 0 8 
4854 8 0 9 
4855 11 0 1 
4856 11 0 9 
4857 10 0 16 
4858 10 0 6 
4859 10 0 13 
4860 10 0 10 
4861 10 0 18 
4862 11 0 26 
4863 10 0 23 
4864 9 0 32 
4865 9 0 27 
4866 9 0 32 
4867 9 0 24 
4868 9 0 31 
4869 9 0 38 
4870 9 0 27 
4871 9 0 34 
4872 9 0 29 
4873 9 0 36 
4874 10 0 43 
4875 10 0 32 
4876 10 0 40 
4877 10 0 37 
4878 9 0 34 
4879 9 0 30 
4880 8 0 33 
4881 8 0 38 
4882 8 0 30 
4883 8 0 36 
4884 9 0 32 
4885 9 0 39 
4886 9 0 46 
4887 9 0 35 
4888 9 0 42 
4889 8 0 42 
4890 8 0 43 
4891 7 0 40 
4892 7 0 45 
4893 7 0 50 
4894 7 0 4 
4895 7 0 9 
4896 8 0 8 
4897 8 0 14 
4898 9 0 20 
4899 9 0 12 
4900 9 0 18 
4901 9 0 15 
4902 8 0 18 
4903 7 0 6 
4904 7 0 6 
4905 7 0 11 
4906 7 0 4 
4907 7 0 9 
4908 7 0 10 
4909 7 0 14 
4910 8 0 18 
4911 7 0 11 
4912 7 0 15 
4913 7 0 15 
4914 7 0 19 
4915 7 0 16 
4916 6 0 17 
4917 6 0 20 
4918 6 0 17 
4919 6 0 20 
4920 7 0 4 
4921 6 0 6 
4922 6 0 10 
4923 6 0 4 
4924 5 0 7 
4925 5 0 4 
4926 5 0 7 
4927 5 0 6 
4928 4 0 7 
4929 4 0 10 
4930 4 0 2 
4931 4 0 5 
4932 4 0 2 
4933 4 0 5 
4934 4 0 8 
4935 4 0 2 
4936 3 0 3 
4937 3 0 2 
4938 4 0 4 
4939 4 0 2 
4940 4 0 4 
4941 4 0 6 
4942 4 0 2 
4943 4 0 4 
4944 4 0 2 
4945 4 0 4 
4946 4 0 2 
4947 4 0 4 
4948 5 0 6 
4949 5 0 3 
4950 4 0 4 
4951 3 0 4 
4952 3 0 6 
4953 3 0 8 
4954 3 0 7 
4955 3 0 8 
4956 4 0 8 
4957 4 0 11 
4958 4 0 6 
4959 4 0 8 
4960 5 0 10 
4963 5 0 6 
4964 5 0 7 
4965 5 0 8 
4966 4 0 4 
4967 5 0 5 
4968 5 0 7 
4969 5 0 9 
4970 5 0 4 
4971 5 0 6 
4972 5 0 8 
4973 5 0 7 
4974 4 0 7 
4975 3 0 7 
4976 2 0 7 
4977 2 0 9 
4978 2 0 8 
4979 2 0 10 
4980 3 0 9 
4981 3 0 11 
4982 3 0 11 
4983 3 0 13 
4984 3 0 15 
4985 3 0 9 
4986 3 0 11 
4987 3 0 11 
4988 3 0 13 
4989 3 0 15 
4990 3 0 14 
4991 3 0 16 
4992 2 0 0 
4993 2 0 2 
4994 2 0 0 
4995 2 0 2 
4996 3 0 4 
4997 3 0 0 
4998 3 0 2 
4999 3 0 0 
5000 3 0 2 
5001 3 0 4 
5002 3 0 0 
5003 3 0 2 
5005 3 0 1 
5006 3 0 1 
5007 3 0 2 
5008 3 0 3 
5009 3 0 1 
5010 2 0 2 
5011 2 0 1 
5012 2 0 2 
5013 2 0 3 
5014 2 0 1 
5015 2 0 2 
5016 3 0 1 
5017 2 0 2 
5018 2 0 2 
5019 2 0 4 
5020 3 0 6 
5021 3 0 5 
5022 3 0 7 
5023 3 0 7 
5024 3 0 9 
5025 3 0 11 
5026 3 0 10 
5027 3 0 11 
5030 3 0 11 
5031 3 0 12 
5032 4 0 13 
5033 4 0 12 
5034 4 0 14 
5035 4 0 14 
5036 4 0 16 
5037 4 0 18 
5038 4 0 20 
5039 4 0 22 
5040 4 0 19 
5041 3 0 11 
5042 2 0 12 
5043 2 0 14 
5044 2 0 16 
5045 2 0 5 
5046 2 0 7 
5047 2 0 9 
5048 2 0 11 
5049 2 0 13 
5050 2 0 14 
5051 2 0 10 
5052 2 0 1 
5053 2 0 3 
5054 2 0 0 
5055 2 0 2 
5056 2 0 4 
5057 2 0 0 
5058 2 0 2 
5059 2 0 1 
5060 2 0 2 
5061 2 0 1 
5062 2 0 1 
5063 2 1 3 
5064 2 1 0 
5065 2 1 3 
5066 2 1 2 
5067 2 1 4 
5068 2 1 6 
5069 2 1 5 
5070 2 1 3 
5071 2 1 0 
5072 2 1 3 
5073 2 1 2 
5074 2 1 5 
5075 2 1 8 
5076 2 1 0 
5077 2 1 3 
5078 2 1 2 
5079 2 1 4 
5080 3 1 6 
5081 3 1 0 
5082 3 1 3 
5083 3 1 0 
5084 3 1 3 
5085 3 1 1 
5086 3 1 3 
5087 3 1 5 
5088 3 1 1 
5089 3 1 3 
5090 5 1 3 
5091 5 1 7 
5092 5 1 11 
5093 4 1 4 
5094 4 1 8 
5095 4 1 7 
5096 4 1 10 
5097 4 0 8 
5098 4 0 11 
5099 4 1 14 
5100 4 1 12 
5101 4 1 15 
5102 4 1 14 
5103 4 2 17 
5104 4 2 21 
5105 4 2 18 
5106 4 2 21 
5107 4 2 20 
5108 4 2 24 
5109 5 2 24 
5110 5 2 28 
5111 5 2 32 
5112 5 2 7 
5113 5 1 11 
5114 5 1 10 
5115 5 1 15 
5116 5 1 20 
5117 5 1 17 
5118 5 1 21 
5119 5 1 17 
5120 4 1 20 
5121 4 1 17 
5122 4 1 21 
5123 4 2 25 
5124 4 2 17 
5125 4 2 20 
5126 4 2 23 
5127 4 2 27 
5128 6 2 31 
5129 6 2 23 
5130 6 2 27 
5131 6 2 27 
5132 6 2 31 
5133 6 1 33 
5134 6 1 36 
5135 7 1 39 
5136 7 1 26 
5137 7 1 30 
5138 6 2 29 
5139 6 2 33 
5140 7 2 37 
5141 6 2 38 
5142 5 2 41 
5143 5 2 45 
5144 5 2 48 
5145 5 2 51 
5146 6 2 53 
5147 6 1 54 
5148 6 1 57 
5149 6 1 60 
5150 7 1 63 
5151 7 1 67 
5152 8 1 71 
5153 8 1 75 
5154 7 1 68 
5155 8 1 71 
5156 8 0 74 
5157 7 0 72 
5158 6 0 69 
5159 7 0 73 
5160 7 0 77 
5161 8 0 81 
5162 8 0 84 
5163 8 0 88 
5164 8 0 92 
5165 8 0 59 
5166 8 0 63 
5167 8 0 64 
5168 8 0 69 
5169 8 0 56 
5170 8 0 60 
5171 8 0 65 
5172 7 0 70 
5173 7 0 75 
5174 6 0 72 
5175 6 0 77 
5176 7 0 82 
5177 7 0 87 
5178 8 0 92 
5179 8 0 88 
5180 8 0 94 
5181 8 0 99 
5182 8 0 106 
5183 8 0 113 
5184 8 0 119 
5185 8 0 125 
5186 8 0 119 
5187 8 0 126 
5188 8 0 131 
5189 8 0 134 
5190 8 0 139 
5191 8 0 142 
5192 8 0 147 
5193 8 0 138 
5194 8 0 143 
5195 8 0 149 
5196 8 0 155 
5197 7 0 158 
5198 7 0 163 
5199 7 0 168 
5200 7 0 142 
5201 7 0 147 
5202 7 0 151 
5203 7 0 153 
5204 7 0 155 
5205 7 0 151 
5206 7 0 156 
5207 8 0 161 
5208 8 0 167 
5209 8 0 172 
5210 7 0 160 
5211 7 0 164 
5212 7 0 159 
5213 7 0 145 
5214 7 0 150 
5215 7 0 120 
5216 7 0 125 
5217 7 0 123 
5218 7 0 128 
5219 8 0 133 
5220 8 0 134 
5221 8 0 137 
5222 7 0 121 
5223 7 0 125 
5224 7 0 130 
5225 7 0 135 
5226 7 0 140 
5227 7 0 135 
5228 6 0 135 
5229 6 0 125 
5230 6 0 129 
5231 6 0 133 
5232 5 0 134 
5233 5 0 138 
5234 5 0 140 
5235 5 0 138 
5236 5 0 140 
5237 5 0 144 
5238 7 0 148 
5239 7 0 151 
5240 7 0 151 
5241 7 0 143 
5242 7 0 149 
5243 7 0 155 
5244 7 0 154 
5245 7 0 160 
5246 8 0 155 
5247 8 0 161 
5248 8 0 162 
5249 8 0 167 
5250 8 0 172 
5251 8 0 168 
5252 7 0 170 
5253 7 0 172 
5254 7 0 177 
5255 7 0 182 
5256 7 0 180 
5257 7 0 177 
5258 7 0 179 
5259 6 0 180 
5260 6 0 156 
5261 6 0 162 
5262 6 0 167 
5263 6 0 163 
5264 6 0 166 
5265 6 0 168 
5266 6 0 173 
5267 6 0 178 
5268 6 0 182 
5269 6 0 186 
5270 6 0 185 
5271 6 0 189 
5272 6 0 193 
5273 6 0 197 
5274 6 0 201 
5275 5 0 193 
5276 5 0 197 
5277 5 0 200 
5278 5 0 204 
5279 5 0 208 
5280 6 0 212 
5281 6 0 217 
5282 6 0 220 
5283 6 0 225 
5284 7 0 230 
5285 7 0 236 
5286 7 0 242 
5287 7 0 222 
5288 7 0 229 
5289 7 0 232 
5290 7 0 236 
5291 7 0 239 
5292 7 0 243 
5293 7 0 247 
5294 7 0 248 
5295 7 0 251 
5296 7 0 255 
5297 7 0 260 
5298 7 0 265 
5299 7 0 269 
5300 7 0 273 
5301 6 0 262 
5302 5 0 242 
5303 5 0 246 
5304 5 0 250 
5305 5 0 254 
5306 5 0 258 
5307 6 0 262 
5308 6 0 261 
5309 6 0 265 
5310 8 0 269 
5311 8 0 263 
5312 8 0 266 
5313 8 0 271 
5314 8 0 275 
5315 8 0 271 
5316 8 0 277 
5317 8 0 283 
5318 8 0 289 
5319 8 0 294 
5320 8 0 299 
5321 7 0 303 
5322 7 0 308 
5323 7 0 297 
5324 6 0 301 
5325 7 0 304 
5326 7 0 310 
5327 7 0 310 
5328 7 0 316 
5329 7 0 322 
5330 7 0 323 
5331 7 0 321 
5332 7 0 327 
5333 7 0 332 
5334 8 0 337 
5335 8 0 333 
5336 8 0 339 
5337 8 0 343 
5338 8 0 348 
5339 9 0 354 
5340 9 0 361 
5341 9 0 369 
5342 9 0 360 
5343 9 0 361 
5344 9 0 367 
5345 9 0 374 
5346 9 0 381 
5347 9 0 389 
5348 9 0 396 
5349 9 0 403 
5350 9 0 410 
5351 9 0 417 
5352 9 0 424 
5353 9 0 431 
5354 9 0 433 
5355 9 0 441 
5356 9 0 447 
5357 9 0 453 
5358 9 0 459 
5359 9 0 465 
5360 8 0 466 
5361 8 0 472 
5362 8 0 478 
5363 8 0 486 
5364 8 0 494 
5365 8 0 502 
5366 8 0 486 
5367 8 0 494 
5368 8 0 500 
5369 8 0 507 
5370 8 1 514 
5371 8 1 521 
5372 8 1 527 
5373 9 1 528 
5374 9 1 534 
5375 9 1 540 
5376 9 1 547 
5377 11 1 554 
5378 11 1 558 
5379 11 1 564 
5380 11 1 571 
5381 11 1 577 
5382 11 3 584 
5383 11 3 591 
5384 11 3 598 
5385 11 2 603 
5386 11 2 610 
5387 11 2 618 
5388 11 2 625 
5389 10 2 626 
5390 9 2 632 
5391 9 2 602 
5392 9 2 604 
5393 9 2 606 
5394 9 2 613 
5395 10 1 618 
5396 10 1 627 
5397 10 2 635 
5398 10 1 645 
5399 10 1 585 
5400 10 1 595 
5401 10 1 600 
5402 10 1 609 
5403 10 1 618 
5404 10 1 623 
5405 10 1 630 
5406 10 1 630 
5407 10 1 639 
5408 10 1 648 
5409 10 1 654 
5410 10 1 663 
5411 10 1 671 
5412 10 1 679 
5413 11 2 687 
5414 11 1 686 
5415 11 1 695 
5416 11 1 695 
5417 10 1 665 
5418 10 1 672 
5419 11 1 680 
5420 12 1 689 
5421 12 1 698 
5422 12 1 706 
5423 12 1 713 
5424 12 1 722 
5425 12 1 732 
5426 12 1 743 
5427 12 1 753 
5428 12 0 762 
5429 12 0 771 
5430 12 0 761 
5431 12 0 770 
5432 12 0 779 
5433 11 0 763 
5434 11 0 773 
5435 11 0 778 
5436 11 1 786 
5437 11 1 795 
5438 11 1 701 
5439 11 1 709 
5440 11 1 708 
5441 11 1 717 
5442 11 1 724 
5443 11 1 734 
5444 11 2 744 
5445 11 2 751 
5446 11 2 761 
5447 11 2 759 
5448 11 2 768 
5449 10 2 765 
5450 10 2 766 
5451 10 1 774 
5452 10 1 773 
5453 10 1 780 
5454 11 1 783 
5455 11 1 792 
5456 11 1 801 
5457 11 0 805 
5458 11 0 814 
5459 11 0 822 
5460 11 0 831 
5461 11 0 839 
5462 11 0 844 
5463 11 0 852 
5464 11 0 860 
5465 11 0 868 
5466 11 0 877 
5467 11 0 886 
5468 11 0 895 
5469 11 0 881 
5470 10 0 886 
5471 10 0 894 
5472 10 0 901 
5473 10 1 908 
5474 9 1 848 
5475 9 1 857 
5476 9 1 864 
5477 9 1 870 
5478 9 1 875 
5479 9 1 878 
5480 10 1 886 
5481 10 1 893 
5482 10 1 900 
5483 10 1 903 
5484 10 1 910 
5485 10 1 917 
5486 10 1 913 
5487 10 1 919 
5488 10 1 925 
5489 10 1 933 
5490 10 1 939 
5491 10 1 942 
5492 10 1 947 
5493 10 0 951 
5494 8 0 780 
5495 7 0 786 
5496 7 0 791 
5497 7 0 796 
5498 7 0 795 
5499 7 0 800 
5500 7 0 805 
5501 7 0 812 
5502 7 0 819 
5503 7 0 825 
5504 8 0 830 
5505 9 0 814 
5506 9 0 821 
5507 9 0 827 
5508 9 0 834 
5509 9 0 841 
5510 9 0 769 
5511 9 0 776 
5512 9 0 784 
5513 9 0 792 
5514 9 0 793 
5515 9 0 801 
5516 10 0 809 
5517 10 0 812 
5518 9 0 819 
5519 10 0 728 
5520 10 0 737 
5521 10 0 741 
5522 11 0 750 
5523 11 0 760 
5524 11 0 766 
5525 11 0 774 
5526 11 0 779 
5527 11 0 787 
5528 11 0 795 
5529 11 0 798 
5530 11 0 807 
5531 11 0 814 
5532 11 0 822 
5533 11 0 829 
5534 11 0 833 
5535 11 0 840 
5536 11 0 841 
5537 10 0 844 
5538 10 0 427 
5539 10 0 434 
5540 11 0 441 
5541 11 0 443 
5542 11 0 452 
5543 11 0 457 
5544 10 0 440 
5545 12 0 440 
5546 12 0 449 
5547 13 0 458 
5548 12 0 459 
5549 13 0 469 
5550 13 0 182 
5551 13 0 193 
5552 14 0 204 
5553 14 0 165 
5554 14 0 174 
5555 14 0 174 
5556 14 0 184 
5557 14 0 194 
5558 14 0 204 
5559 14 0 214 
5560 14 0 194 
5561 13 0 200 
5562 14 0 189 
5563 13 0 198 
5564 14 0 208 
5565 14 0 203 
5566 13 0 158 
5567 12 0 100 
5568 12 0 110 
5569 13 0 109 
5570 14 0 118 
5571 14 0 128 
5572 14 0 100 
5573 13 0 105 
5574 13 0 103 
5575 13 0 112 
5576 14 0 121 
5577 14 0 114 
5578 13 0 91 
5579 15 0 74 
5580 16 0 85 
5581 16 0 19 
5582 16 0 30 
5583 16 0 41 
5584 16 0 34 
5585 15 0 35 
5586 15 0 29 
5587 14 0 36 
5588 15 0 45 
5589 15 0 34 
5590 14 0 43 
5591 14 0 32 
5592 13 0 35 
5593 12 0 19 
5594 12 0 29 
5595 12 0 39 
5596 12 0 24 
5597 11 0 30 
5598 10 0 14 
5599 10 0 24 
5600 10 0 34 
5601 10 0 30 
5602 10 0 32 
5603 10 0 7 
5604 10 0 14 
5605 11 0 7 
5606 11 0 15 
5607 11 0 23 
5608 11 0 10 
5609 11 0 18 
5610 11 0 14 
5611 11 0 22 
5612 11 0 30 
5613 11 0 15 
5614 10 0 19 
5615 9 0 11 
5616 8 0 18 
5617 8 0 14 
5618 8 0 21 
5619 9 0 28 
5620 9 0 22 
5621 9 0 28 
5622 9 0 23 
5623 9 0 28 
5624 11 0 33 
5625 11 0 27 
5626 11 0 32 
5627 11 0 10 
5628 11 0 14 
5629 11 0 14 
5630 11 0 17 
5631 11 0 23 
5632 10 0 8 
5633 9 0 11 
5634 9 0 8 
5635 8 0 11 
5636 8 0 3 
5637 8 0 9 
5638 8 0 15 
5639 7 0 5 
5640 6 0 9 
5641 6 0 10 
5642 6 0 9 
5643 6 0 12 
5644 6 0 10 
5645 6 0 13 
5646 7 0 8 
5647 7 0 12 
5648 8 0 10 
5649 8 0 15 
5650 9 0 20 
5651 9 0 11 
5652 9 0 16 
5653 8 0 12 
5654 7 0 13 
5655 6 0 15 
5656 7 0 9 
5657 7 0 14 
5658 8 0 14 
5659 8 0 19 
5660 8 0 20 
5661 8 0 25 
5662 8 0 30 
5663 8 0 26 
5664 8 0 25 
5665 7 0 25 
5666 7 0 30 
5667 7 0 35 
5668 6 0 10 
5669 6 0 15 
5670 6 0 9 
5671 6 0 14 
5672 6 0 11 
5673 6 0 16 
5674 7 0 21 
5675 7 0 13 
5676 6 0 14 
5677 6 0 6 
5678 6 0 11 
5679 6 0 16 
5680 6 0 10 
5681 6 0 15 
5682 6 0 14 
5683 6 0 19 
5684 6 0 18 
5685 6 0 23 
5686 6 0 28 
5687 6 0 24 
5688 6 0 29 
5689 7 0 16 
5690 6 0 20 
5691 6 0 26 
5692 6 0 25 
5693 6 0 30 
5694 6 0 32 
5695 6 0 38 
5696 6 0 32 
5697 6 0 37 
5698 6 0 42 
5699 6 0 29 
5700 6 0 35 
5701 6 0 35 
5702 6 0 41 
5703 6 0 47 
5704 6 0 10 
5705 6 0 16 
5706 6 0 16 
5707 6 0 20 
5708 6 0 9 
5709 6 0 14 
5710 6 0 19 
5711 6 0 11 
5712 6 0 16 
5713 6 0 17 
5714 6 0 22 
5715 6 0 27 
5716 6 0 21 
5717 6 0 26 
5718 6 0 12 
5719 5 0 15 
5720 5 0 14 
5721 5 0 19 
5722 6 0 24 
5723 6 0 19 
5724 6 0 25 
5725 6 0 20 
5726 6 0 26 
5727 6 0 32 
5728 6 0 26 
5729 6 0 32 
5730 6 0 31 
5731 6 0 36 
5732 6 0 32 
5733 6 0 36 
5734 6 0 40 
5735 6 0 35 
5736 6 0 39 
5737 6 0 37 
5738 6 0 41 
5739 6 0 45 
5740 6 0 40 
5741 6 0 44 
5742 5 0 37 
5743 5 0 41 
5744 6 0 2 
5745 5 0 5 
5746 5 0 10 
5747 5 0 6 
5748 5 0 11 
5749 5 0 5 
5750 5 0 10 
5751 5 0 7 
5752 5 0 12 
5753 5 0 17 
5754 5 0 10 
5755 5 0 15 
5756 5 0 0 
5757 5 0 5 
5758 5 0 10 
5759 5 0 2 
5760 5 0 6 
5761 5 0 2 
5762 5 0 6 
5763 5 0 2 
5764 5 0 6 
5765 5 0 10 
5766 5 0 7 
5767 5 0 7 
5768 5 0 5 
5769 5 0 8 
5770 5 0 11 
5771 4 0 3 
5772 4 0 6 
5773 4 0 3 
5774 4 0 6 
5775 4 0 3 
5776 4 0 6 
5777 4 0 9 
5778 4 0 3 
5779 3 0 3 
5780 3 0 3 
5781 3 0 3 
5782 3 0 5 
5783 3 0 2 
5784 3 0 4 
5785 3 0 2 
5786 3 0 4 
5787 3 1 2 
5788 3 1 5 
5789 3 1 8 
5791 3 1 8 
5792 3 1 8 
5793 3 1 8 
5794 2 2 6 
5797 2 2 6 
