Comuna Nombre;Ubicacion Contador;Codigo Contador;Arco;Dato Tipo;Fecha;HMS Conteo;Flujo;ID Dato;Fecha Proyeccion;Flujo Proyeccion
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;13:15:00;244;7.466.254,00000000000000;14-06-2022 13:15:00;244
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;13:00:00;87;7.466.353,00000000000000;14-06-2022 13:00:00;87
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;13:00:00;208;7.466.253,00000000000000;14-06-2022 13:00:00;208
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;12:45:00;99;7.466.352,00000000000000;14-06-2022 12:45:00;99
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;12:45:00;208;7.466.252,00000000000000;14-06-2022 12:45:00;208
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;12:30:00;83;7.466.351,00000000000000;14-06-2022 12:30:00;83
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;12:30:00;183;7.466.251,00000000000000;14-06-2022 12:30:00;183
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;12:15:00;86;7.466.350,00000000000000;14-06-2022 12:15:00;86
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;12:15:00;193;7.466.250,00000000000000;14-06-2022 12:15:00;193
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;12:00:00;107;7.466.349,00000000000000;14-06-2022 12:00:00;107
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;12:00:00;196;7.466.249,00000000000000;14-06-2022 12:00:00;196
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;11:45:00;66;7.466.348,00000000000000;14-06-2022 11:45:00;66
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;11:45:00;181;7.466.248,00000000000000;14-06-2022 11:45:00;181
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;11:30:00;69;7.466.347,00000000000000;14-06-2022 11:30:00;69
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;11:30:00;190;7.466.247,00000000000000;14-06-2022 11:30:00;190
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;11:15:00;73;7.466.346,00000000000000;14-06-2022 11:15:00;73
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;11:15:00;162;7.466.246,00000000000000;14-06-2022 11:15:00;162
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;11:00:00;81;7.466.345,00000000000000;14-06-2022 11:00:00;81
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;11:00:00;172;7.466.245,00000000000000;14-06-2022 11:00:00;172
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;10:45:00;53;7.466.344,00000000000000;14-06-2022 10:45:00;53
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;10:45:00;148;7.466.244,00000000000000;14-06-2022 10:45:00;148
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;10:30:00;70;7.466.343,00000000000000;14-06-2022 10:30:00;70
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;10:30:00;150;7.466.243,00000000000000;14-06-2022 10:30:00;150
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;10:15:00;90;7.466.342,00000000000000;14-06-2022 10:15:00;90
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;10:15:00;125;7.466.242,00000000000000;14-06-2022 10:15:00;125
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;10:00:00;56;7.466.341,00000000000000;14-06-2022 10:00:00;56
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;10:00:00;135;7.466.241,00000000000000;14-06-2022 10:00:00;135
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;09:45:00;47;7.466.340,00000000000000;14-06-2022 09:45:00;47
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;09:45:00;149;7.466.240,00000000000000;14-06-2022 09:45:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;09:30:00;56;7.466.339,00000000000000;14-06-2022 09:30:00;56
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;09:30:00;124;7.466.239,00000000000000;14-06-2022 09:30:00;124
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;09:15:00;40;7.466.338,00000000000000;14-06-2022 09:15:00;40
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;09:15:00;113;7.466.238,00000000000000;14-06-2022 09:15:00;113
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;09:00:00;36;7.466.337,00000000000000;14-06-2022 09:00:00;36
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;09:00:00;116;7.466.237,00000000000000;14-06-2022 09:00:00;116
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;08:45:00;42;7.466.336,00000000000000;14-06-2022 08:45:00;42
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;08:45:00;96;7.466.236,00000000000000;14-06-2022 08:45:00;96
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;08:30:00;43;7.466.335,00000000000000;14-06-2022 08:30:00;43
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;08:30:00;117;7.466.235,00000000000000;14-06-2022 08:30:00;117
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;08:15:00;47;7.466.334,00000000000000;14-06-2022 08:15:00;47
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;08:15:00;102;7.466.234,00000000000000;14-06-2022 08:15:00;102
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;08:00:00;41;7.466.333,00000000000000;14-06-2022 08:00:00;41
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;08:00:00;121;7.466.233,00000000000000;14-06-2022 08:00:00;121
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;07:45:00;30;7.466.332,00000000000000;14-06-2022 07:45:00;30
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;07:45:00;97;7.466.232,00000000000000;14-06-2022 07:45:00;97
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;07:30:00;35;7.466.331,00000000000000;14-06-2022 07:30:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;07:30:00;100;7.466.231,00000000000000;14-06-2022 07:30:00;100
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;07:15:00;39;7.466.330,00000000000000;14-06-2022 07:15:00;39
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;07:15:00;83;7.466.230,00000000000000;14-06-2022 07:15:00;83
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;07:00:00;32;7.466.329,00000000000000;14-06-2022 07:00:00;32
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;07:00:00;81;7.466.229,00000000000000;14-06-2022 07:00:00;81
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;06:45:00;21;7.466.328,00000000000000;14-06-2022 06:45:00;21
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;06:45:00;72;7.466.228,00000000000000;14-06-2022 06:45:00;72
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;06:30:00;33;7.466.327,00000000000000;14-06-2022 06:30:00;33
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;06:30:00;77;7.466.227,00000000000000;14-06-2022 06:30:00;77
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;06:15:00;33;7.466.326,00000000000000;14-06-2022 06:15:00;33
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;06:15:00;56;7.466.226,00000000000000;14-06-2022 06:15:00;56
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;06:00:00;24;7.466.325,00000000000000;14-06-2022 06:00:00;24
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;06:00:00;64;7.466.225,00000000000000;14-06-2022 06:00:00;64
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;05:45:00;20;7.466.324,00000000000000;14-06-2022 05:45:00;20
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;05:45:00;44;7.466.224,00000000000000;14-06-2022 05:45:00;44
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;05:30:00;10;7.466.323,00000000000000;14-06-2022 05:30:00;10
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;05:30:00;44;7.466.223,00000000000000;14-06-2022 05:30:00;44
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;05:15:00;7;7.466.322,00000000000000;14-06-2022 05:15:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;05:15:00;40;7.466.222,00000000000000;14-06-2022 05:15:00;40
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;05:00:00;8;7.466.321,00000000000000;14-06-2022 05:00:00;8
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;05:00:00;36;7.466.221,00000000000000;14-06-2022 05:00:00;36
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;04:45:00;15;7.466.320,00000000000000;14-06-2022 04:45:00;15
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;04:45:00;24;7.466.220,00000000000000;14-06-2022 04:45:00;24
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;04:30:00;5;7.466.319,00000000000000;14-06-2022 04:30:00;5
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;04:30:00;21;7.466.219,00000000000000;14-06-2022 04:30:00;21
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;04:15:00;7;7.466.318,00000000000000;14-06-2022 04:15:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;04:15:00;21;7.466.218,00000000000000;14-06-2022 04:15:00;21
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;04:00:00;5;7.466.317,00000000000000;14-06-2022 04:00:00;5
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;04:00:00;24;7.466.217,00000000000000;14-06-2022 04:00:00;24
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;03:45:00;7;7.466.316,00000000000000;14-06-2022 03:45:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;03:45:00;22;7.466.216,00000000000000;14-06-2022 03:45:00;22
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;03:30:00;11;7.466.315,00000000000000;14-06-2022 03:30:00;11
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;03:30:00;29;7.466.215,00000000000000;14-06-2022 03:30:00;29
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;03:15:00;7;7.466.314,00000000000000;14-06-2022 03:15:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;03:15:00;26;7.466.214,00000000000000;14-06-2022 03:15:00;26
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;03:00:00;6;7.466.313,00000000000000;14-06-2022 03:00:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;03:00:00;35;7.466.213,00000000000000;14-06-2022 03:00:00;35
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;02:45:00;7;7.466.312,00000000000000;14-06-2022 02:45:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;02:45:00;28;7.466.212,00000000000000;14-06-2022 02:45:00;28
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;02:30:00;10;7.466.311,00000000000000;14-06-2022 02:30:00;10
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;02:30:00;36;7.466.211,00000000000000;14-06-2022 02:30:00;36
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;02:15:00;6;7.466.310,00000000000000;14-06-2022 02:15:00;6
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;02:15:00;33;7.466.210,00000000000000;14-06-2022 02:15:00;33
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;02:00:00;18;7.466.309,00000000000000;14-06-2022 02:00:00;18
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;02:00:00;46;7.466.209,00000000000000;14-06-2022 02:00:00;46
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;01:45:00;7;7.466.308,00000000000000;14-06-2022 01:45:00;7
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;01:45:00;42;7.466.208,00000000000000;14-06-2022 01:45:00;42
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;01:30:00;16;7.466.307,00000000000000;14-06-2022 01:30:00;16
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;01:30:00;51;7.466.207,00000000000000;14-06-2022 01:30:00;51
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;01:15:00;16;7.466.306,00000000000000;14-06-2022 01:15:00;16
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;01:15:00;54;7.466.206,00000000000000;14-06-2022 01:15:00;54
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;01:00:00;23;7.466.305,00000000000000;14-06-2022 01:00:00;23
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;01:00:00;63;7.466.205,00000000000000;14-06-2022 01:00:00;63
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;00:45:00;24;7.466.304,00000000000000;14-06-2022 00:45:00;24
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;00:45:00;60;7.466.204,00000000000000;14-06-2022 00:45:00;60
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;00:30:00;32;7.466.303,00000000000000;14-06-2022 00:30:00;32
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;00:30:00;96;7.466.203,00000000000000;14-06-2022 00:30:00;96
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;00:15:00;32;7.466.302,00000000000000;14-06-2022 00:15:00;32
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;00:15:00;102;7.466.202,00000000000000;14-06-2022 00:15:00;102
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Mar.21-06-2022;00:00:00;34;7.466.301,00000000000000;14-06-2022 00:00:00;34
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Mar.21-06-2022;00:00:00;93;7.466.201,00000000000000;14-06-2022 00:00:00;93
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;23:00:00;45;7.453.593,00000000000000;13-06-2022 23:00:00;45
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;23:00:00;157;7.453.493,00000000000000;13-06-2022 23:00:00;157
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;22:45:00;43;7.453.592,00000000000000;13-06-2022 22:45:00;43
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;22:45:00;161;7.453.492,00000000000000;13-06-2022 22:45:00;161
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;22:30:00;57;7.453.591,00000000000000;13-06-2022 22:30:00;57
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;22:30:00;164;7.453.491,00000000000000;13-06-2022 22:30:00;164
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;22:15:00;57;7.453.590,00000000000000;13-06-2022 22:15:00;57
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;22:15:00;187;7.453.490,00000000000000;13-06-2022 22:15:00;187
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;22:00:00;70;7.453.589,00000000000000;13-06-2022 22:00:00;70
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;22:00:00;193;7.453.489,00000000000000;13-06-2022 22:00:00;193
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;21:45:00;89;7.453.588,00000000000000;13-06-2022 21:45:00;89
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;21:45:00;219;7.453.488,00000000000000;13-06-2022 21:45:00;219
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;21:30:00;82;7.453.587,00000000000000;13-06-2022 21:30:00;82
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;21:30:00;221;7.453.487,00000000000000;13-06-2022 21:30:00;221
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;21:15:00;103;7.453.586,00000000000000;13-06-2022 21:15:00;103
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;21:15:00;242;7.453.486,00000000000000;13-06-2022 21:15:00;242
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;21:00:00;96;7.453.585,00000000000000;13-06-2022 21:00:00;96
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;21:00:00;245;7.453.485,00000000000000;13-06-2022 21:00:00;245
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;20:45:00;118;7.453.584,00000000000000;13-06-2022 20:45:00;118
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;20:45:00;261;7.453.484,00000000000000;13-06-2022 20:45:00;261
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;20:30:00;107;7.453.583,00000000000000;13-06-2022 20:30:00;107
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;20:30:00;265;7.453.483,00000000000000;13-06-2022 20:30:00;265
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;20:15:00;87;7.453.582,00000000000000;13-06-2022 20:15:00;87
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;20:15:00;266;7.453.482,00000000000000;13-06-2022 20:15:00;266
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;20:00:00;118;7.453.581,00000000000000;13-06-2022 20:00:00;118
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;20:00:00;330;7.453.481,00000000000000;13-06-2022 20:00:00;330
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;19:45:00;152;7.453.580,00000000000000;13-06-2022 19:45:00;152
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;19:45:00;272;7.453.480,00000000000000;13-06-2022 19:45:00;272
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;19:30:00;121;7.453.579,00000000000000;13-06-2022 19:30:00;121
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;19:30:00;326;7.453.479,00000000000000;13-06-2022 19:30:00;326
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;19:15:00;131;7.453.578,00000000000000;13-06-2022 19:15:00;131
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;19:15:00;304;7.453.478,00000000000000;13-06-2022 19:15:00;304
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;19:00:00;138;7.453.577,00000000000000;13-06-2022 19:00:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;19:00:00;409;7.453.477,00000000000000;13-06-2022 19:00:00;409
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;18:45:00;131;7.453.576,00000000000000;13-06-2022 18:45:00;131
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;18:45:00;415;7.453.476,00000000000000;13-06-2022 18:45:00;415
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;18:30:00;166;7.453.575,00000000000000;13-06-2022 18:30:00;166
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;18:30:00;377;7.453.475,00000000000000;13-06-2022 18:30:00;377
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;18:15:00;141;7.453.574,00000000000000;13-06-2022 18:15:00;141
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;18:15:00;418;7.453.474,00000000000000;13-06-2022 18:15:00;418
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;18:00:00;172;7.453.573,00000000000000;13-06-2022 18:00:00;172
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;18:00:00;356;7.453.473,00000000000000;13-06-2022 18:00:00;356
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;17:45:00;150;7.453.572,00000000000000;13-06-2022 17:45:00;150
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;17:45:00;335;7.453.472,00000000000000;13-06-2022 17:45:00;335
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;17:30:00;149;7.453.571,00000000000000;13-06-2022 17:30:00;149
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;17:30:00;374;7.453.471,00000000000000;13-06-2022 17:30:00;374
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;17:15:00;189;7.453.570,00000000000000;13-06-2022 17:15:00;189
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;17:15:00;346;7.453.470,00000000000000;13-06-2022 17:15:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;17:00:00;158;7.453.569,00000000000000;13-06-2022 17:00:00;158
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;17:00:00;315;7.453.469,00000000000000;13-06-2022 17:00:00;315
Estacion Central;RADAL-ECUADOR;D008274;N008271L;C;Lun.20-06-2022;16:45:00;102;7.453.568,00000000000000;13-06-2022 16:45:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;C;Lun.20-06-2022;16:45:00;270;7.453.468,00000000000000;13-06-2022 16:45:00;340
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.27-06-2022;16:45:00;94;7.543.168,00000000000000;13-06-2022 16:45:00;94
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.27-06-2022;16:45:00;245;7.543.068,00000000000000;13-06-2022 16:45:00;245
Estacion Central;RADAL-ECUADOR;D008274;N008271L;P;Lun.20-06-2022;16:30:00;129;7.453.567,00000000000000;13-06-2022 16:30:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;P;Lun.20-06-2022;16:30:00;386;7.453.467,00000000000000;13-06-2022 16:30:00;384
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.27-06-2022;16:30:00;87;7.543.167,00000000000000;13-06-2022 16:30:00;87
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.27-06-2022;16:30:00;266;7.543.067,00000000000000;13-06-2022 16:30:00;266
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;16:15:00;143;7.453.566,00000000000000;13-06-2022 16:15:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;16:15:00;346;7.453.466,00000000000000;13-06-2022 16:15:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;16:00:00;153;7.453.565,00000000000000;13-06-2022 16:00:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;16:00:00;333;7.453.465,00000000000000;13-06-2022 16:00:00;333
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;15:45:00;132;7.453.564,00000000000000;13-06-2022 15:45:00;132
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;15:45:00;261;7.453.464,00000000000000;13-06-2022 15:45:00;261
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Lun.20-06-2022;15:30:00;165;7.453.563,00000000000000;13-06-2022 15:30:00;165
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Lun.20-06-2022;15:30:00;337;7.453.463,00000000000000;13-06-2022 15:30:00;337
Estacion Central;RADAL-ECUADOR;D008274;N008271L;S;Lun.20-06-2022;15:15:00;107;7.453.562,00000000000000;13-06-2022 15:15:00;170
Estacion Central;ECUADOR-RADAL;D008271;N008271E;S;Lun.20-06-2022;15:15:00;228;7.453.462,00000000000000;13-06-2022 15:15:00;346
